Close,High,Low,Open,Volume,normalized,Target
-1.7928754745910211,-1.7997053938501266,-1.797421162670388,-1.8049751457036236,1.0556124377806,-0.3979453500275781,-1.860125661457748
-1.860125661457748,-1.8554153909201314,-1.8501873356790688,-1.8516652998761753,5.220080292612305,1.793895751141814,-1.8341747414496712
-1.8341747414496712,-1.843407800696288,-1.8424212035187868,-1.8493114593086761,2.7105342492375497,-0.04183820348538087,-1.8355855233279723
-1.8355855233279723,-1.8422197193347987,-1.8333607923054882,-1.831465670478884,2.4167022577776565,-0.09698632562790682,-1.823529160401825
-1.823529160401825,-1.8295332441189642,-1.8220567634994522,-1.8277851806561376,1.361437728346121,-0.3460922135310427,-1.812584575372308
-1.812584575372308,-1.8180350167095485,-1.8172677917785465,-1.8203816660643548,1.6740308306910177,-0.32735471027365337,-1.810489564624906
-1.810489564624906,-1.8204109457849653,-1.8119609077059682,-1.815203274437184,0.9590061449208069,-0.38691897606812414,-1.8169455344280947
-1.8169455344280947,-1.8215568281098822,-1.8091567999936071,-1.8135772955760059,0.2870207519743119,-0.3930412392079266,-1.8267356755457598
-1.8267356755457598,-1.8318669352351258,-1.8190367103975076,-1.8222645842339862,0.7026042961590926,-0.3892235385616723,-1.8136106109883496
-1.8136106109883496,-1.8228719739907977,-1.8154557349416398,-1.824746774932696,0.41652229324474294,-0.4095533836554551,-1.8056160663862693
-1.8056160663862693,-1.8123072271479428,-1.802728248552599,-1.8127214291093634,0.5591527755066835,-0.3974930979499423,-1.8016827247330367
-1.8016827247330367,-1.8047547047892938,-1.8016064079854883,-1.8079282507340502,0.5017184544538201,-0.4238703096737005,-1.7975783087687727
-1.7975783087687727,-1.8038211242915663,-1.7898709158910837,-1.79380558699818,0.8032620681793281,-0.36976405699438897,-1.8126273097625536
-1.8126273097625536,-1.8087005755376522,-1.804367573773928,-1.7984703194138085,0.5456708647398324,-0.4286425524300353,-1.8099767519419583
-1.8099767519419583,-1.8154469164055034,-1.8083369658443906,-1.8081422375058365,-0.01166841052452072,-0.39550277085964164,-1.815192467177682
-1.815192467177682,-1.8182471514697989,-1.8081642324488214,-1.8083132722155344,0.16565286204870855,-0.39836944463151136,-1.7935597718351464
-1.7935597718351464,-1.8027605506881483,-1.7970330456511796,-1.8024504603695182,0.7867262015301737,-0.40436538540446293,-1.799801591061936
-1.799801591061936,-1.8103978116008326,-1.7998805756221439,-1.8011237741859034,0.22324832147727142,-0.39581540749036903,-1.8067276391578266
-1.8067276391578266,-1.8027605847055619,-1.7979391468575965,-1.7991552213899897,1.4045537537296935,-0.34999667507722226,-1.7615379017862383
-1.7615379017862383,-1.7687321687272852,-1.7715344967470104,-1.7691982405133841,2.9025728267913258,0.02926529141530385,-1.756450321346227
-1.756450321346227,-1.7566397755812202,-1.7528528347202976,-1.7569587190521707,1.3395152359950147,-0.3455335625971516,-1.7561082410991888
-1.7561082410991888,-1.7567246011409263,-1.7469419810632851,-1.7533210226570515,0.720168379110329,-0.37844431526204586,-1.7358862592599298
-1.7358862592599298,-1.7453535209381317,-1.7411174421870563,-1.7513952590319593,0.6301917794221692,-0.39788096511923304,-1.7233598864161048
-1.7233598864161048,-1.730842821040643,-1.7192431816780929,-1.7280718457297783,0.9836296233788749,-0.33851541479783,-1.7231032749495578
-1.7231032749495578,-1.7287637189009426,-1.7170859064892687,-1.7204114367945278,0.38035823778420247,-0.3742600969958917,-1.737211640732764
-1.737211640732764,-1.735679691250561,-1.727915233722275,-1.730040394780498,0.6490833356589293,-0.3872902835139856,-1.736352713676339
-1.736352713676339,-1.746490783451449,-1.73308236638379,-1.7415317365961909,0.041231016240802,-0.36100356293020486,-1.7405606494275339
-1.7405606494275339,-1.7441473023213867,-1.7294861458052104,-1.7326782150174793,-0.17566123745061255,-0.3449676605228565,-1.7342919588161578
-1.7342919588161578,-1.7450421698823533,-1.7275363218349225,-1.7367612138806456,-0.07666856197927105,-0.3413154187152687,-1.7373405276537448
-1.7373405276537448,-1.7387357923297562,-1.7265831436356458,-1.7312170250027732,-0.060807941856857055,-0.35972674003370675,-1.7346783460790027
-1.7346783460790027,-1.7439342773647675,-1.728922817619699,-1.7384373733889031,-0.11102940228317518,-0.3458325929306199,-1.736309910911069
-1.736309910911069,-1.7420593424124033,-1.7273196123437318,-1.7318186002838565,0.10313884553332066,-0.36124798345988446,-1.7341203375049314
-1.7341203375049314,-1.743167354545048,-1.7284463034174704,-1.738437488175941,-0.3307070478973939,-0.3258660391519941,-1.7293972643199593
-1.7293972643199593,-1.735156322140928,-1.721946760839125,-1.7320765239155018,0.217286201576393,-0.3653178710586599,-1.7335620554307625
-1.7335620554307625,-1.7392044399303141,-1.7249365126632483,-1.7294547878771438,-0.462924921786758,-0.31220813608161874,-1.7253612917551129
-1.7253612917551129,-1.736519941938207,-1.7202569299521302,-1.7304003691562604,-0.33528030846486306,1.8611258309612024,-1.7199513230750885
-1.7199513230750885,-1.724290460699697,-1.709121171192303,-1.7193117129494637,-0.10813658477657137,-0.34206579397273457,-1.7195217911718517
-1.7195217911718517,-1.7267191278474976,-1.7125007399339998,-1.721245612835168,-0.47669841628106524,-0.30689800296326314,-1.7172033992197575
-1.7172033992197575,-1.727997606397931,-1.7144073851998323,-1.7233946915715035,0.34934293709005765,-0.3633246302357017,-1.7245883804793742
-1.7245883804793742,-1.7283810684339982,-1.713584085085997,-1.718623988302247,0.3785013098356663,-0.3622346574504079,-1.7167740724415939
-1.7167740724415939,-1.727358521938051,-1.7137141532376359,-1.718796025498879,0.1997758314170564,-0.36355368871015603,-1.712995531843587
-1.712995531843587,-1.7162794022252879,-1.7090343863398736,-1.7127358144410436,0.31871129919519714,-0.3868363964287229,-1.7143696647088134
-1.7143696647088134,-1.7237365332570413,-1.7065647734951812,-1.7116614859086468,-0.27203733263083496,-0.3243123631125717,-1.718706282255916
-1.718706282255916,-1.725909788026404,-1.7091646191884462,-1.7171199458231372,-0.18970329590441884,-0.33234087962864367,-1.727379107099975
-1.727379107099975,-1.7303837155967396,-1.7174836443648216,-1.720558007522272,0.11615268768504496,-0.36610742946915537,-1.7256190655970745
-1.7256190655970745,-1.7362217983715456,-1.7284031076734212,-1.7358158728831463,0.054996837479123574,-0.37712447076513383,-1.6999002104217877
-1.6999002104217877,-1.7104417914486894,-1.7030549814921083,-1.7135955029188277,0.669747414028383,-0.37333691398067465,-1.69127005159295
-1.69127005159295,-1.6953147845758938,-1.6856365029266485,-1.6942119975695276,0.7047835008590276,-0.3601329466344535,-1.687835095492518
-1.687835095492518,-1.6926301905652075,-1.6789203208886148,-1.684541649171261,0.5946646042084407,-0.35054043402026636,-1.6791620655233859
-1.6791620655233859,-1.689221275535897,-1.6718142508386316,-1.6774501343692376,0.022776835595225968,-0.33715064669258954,-1.6689004102375065
-1.6689004102375065,-1.675457890967426,-1.6667013645412394,-1.6733671280126805,1.2093231016858719,-0.3075468526247892,-1.660742517702151
-1.660742517702151,-1.6709410958107163,-1.6578188168101204,-1.6692841256638806,0.22537381338530657,-0.3494175377892218,-1.6671400268594838
-1.6671400268594838,-1.668384404992265,-1.6572555240267057,-1.658324466934753,0.64177072270457,-0.3553288167885207,-1.6601412961126634
-1.6601412961126634,-1.6662537040748957,-1.6624116398197109,-1.6674359390349665,0.5948717821200542,-0.38267813109190413,-1.630386810247652
-1.630386810247652,-1.6371077322789294,-1.6404002857980782,-1.6511469978104247,2.129446246697497,-0.16064784424542142,-1.6477330753109896
-1.6477330753109896,-1.6313127253363078,-1.6361974298804178,-1.628282308133777,1.4675128190922513,-0.3401406823991793,-1.6576511460992942
-1.6576511460992942,-1.6556436733814117,-1.6543090814357024,-1.6447431477173762,1.5778235471424802,-0.2931388462550958,-1.6660238045862679
-1.6660238045862679,-1.6518086943901713,-1.6630617837749389,-1.6440985021646617,2.0347812876020828,-0.27922554684754797,-1.658810513012902
-1.658810513012902,-1.6651034686686137,-1.6545258186441405,-1.6566054201884866,0.5038055800819269,-0.36064664336483915,-1.6577368883798829
-1.6577368883798829,-1.6659554591975094,-1.6502792992582545,-1.6557456280471357,-0.1920052727001248,-0.3246041481555404,-1.652455874995864
-1.652455874995864,-1.6637397534297598,-1.6459031217954287,-1.6519635517368343,0.02158748091744456,-0.3300363843469347,-1.6469170877698833
-1.6469170877698833,-1.656921979015738,-1.646596346740765,-1.6441843513564307,0.35138402318225026,1.8496006744207358,-1.63498079138657
