Close,High,Low,Open,Volume,normalized,Target
-1.6239313289347752,-1.6333712429564675,-1.6957543137798718,-1.7178823998307562,2.670671786892327,-0.9307927291050245,-1.6744327275939805
-1.6744327275939805,-1.653156570014589,-1.6483026297999284,-1.646750522943255,2.0762264646689723,-0.33911252067605124,-1.5767965315058687
-1.5767965315058687,-1.5810224709349106,-1.620497919032149,-1.6337856980953984,3.37840098193641,-0.5599463904318134,-1.5064454155591525
-1.5064454155591525,-1.528776691188355,-1.5275353733575296,-1.539942505610662,2.676630990618834,-0.18092097143906224,-1.4712568656350145
-1.4712568656350145,-1.4746115992941131,-1.4915729250341345,-1.4589865114067997,3.200686906448892,-0.27811335575941565,-1.4675651681096318
-1.4675651681096318,-1.4859598149081397,-1.4590596489201215,-1.4741834961093234,1.7064018215229686,-0.07105220209967866,-1.4717249725638724
-1.4717249725638724,-1.4918207436262,-1.485001986808266,-1.4897181167728306,1.8001560266855403,-0.2404076242253757,-1.4920814751069902
-1.4920814751069902,-1.4956334233026796,-1.4658535275487317,-1.4903151680469453,0.7254342853159716,-0.12409849206062097,-1.5224344407859471
-1.5224344407859471,-1.511206680793477,-1.519718650565174,-1.5234735937659698,1.5040839049071986,-0.4079074008609756,-1.4478846437078479
-1.4478846437078479,-1.4764792187541556,-1.4792443607877312,-1.5014112125054753,1.499717755642233,-0.32182591214784856,-1.4358993211755433
-1.4358993211755433,-1.4380420693133562,-1.413837569093629,-1.4336406451791095,1.7170811866170061,-0.07247483326380355,-1.4236281757260842
-1.4236281757260842,-1.4442636675440645,-1.4117128309824012,-1.4391172786905242,0.4438176577256916,-0.08464072012484436,-1.419754590889785
-1.419754590889785,-1.4236152888074491,-1.3932986341444638,-1.3975880554895423,1.5126981994029416,-0.04845631722850686,-1.5029877714981987
-1.5029877714981987,-1.4678361227600583,-1.4999798195030476,-1.4378194100170425,1.7465231931469767,-0.6243163485366525,-1.4927834371498834
-1.4927834371498834,-1.4993175591855503,-1.4976191327968178,-1.4702641465845214,1.0434551574533297,-0.3335059018970831,-1.4734018267912303
-1.4734018267912303,-1.4995365160449998,-1.4716767949086733,-1.4896402921788914,0.3736052573836775,-0.12683899896763526,-1.4530711097992786
-1.4530711097992786,-1.4657621256497266,-1.4325533558659753,-1.451446238980775,0.878662523709426,-0.08718971997376224,-1.4955522102939205
-1.4955522102939205,-1.5153287303952465,-1.494878006498477,-1.4863698769908302,0.8148223412135779,-0.19857198792709316,-1.5527612242129512
-1.5527612242129512,-1.5315846065331422,-1.5255287096068204,-1.5023585734657952,0.6939272081877065,-0.30838046759403914,-1.4532531954605885
-1.4532531954605885,-1.4741734890250713,-1.487546389214421,-1.5130912384589852,1.373040424941137,-0.4081363661867565,-1.3904675602259478
-1.3904675602259478,-1.397582418899726,-1.4096405258922853,-1.4224406365683704,4.397778831271686,0.2735931730365215,-1.510709155619631
-1.510709155619631,-1.4791843383740848,-1.484490464663376,-1.492482375059851,4.749371851135603,0.4191217374400907,-1.5015058957077336
-1.5015058957077336,-1.5093648094021848,-1.495651693748925,-1.5130912384589852,0.8687501848376122,-0.23391160698316685,-1.46835817298318
-1.46835817298318,-1.489231588590719,-1.457616940335414,-1.4866942451457223,0.5879005834695558,1.9927146504618352,-1.4924714319807761
-1.4924714319807761,-1.4802148507745272,-1.469630706329113,-1.4511218708258828,0.2851022317424832,-0.22893605984937437,-1.52612613831133
-1.52612613831133,-1.5403953597993316,-1.5226565007557007,-1.5104956991389782,0.6902690831278705,-0.22488669871457914,-1.5601186353621572
-1.5601186353621572,-1.5879911562596645,-1.5569535002176813,-1.5611094089734627,1.2985208773512513,-0.12978270441191966,-1.5565048895414528
-1.5565048895414528,-1.5613271638423436,-1.531719208240578,-1.5416685085642885,-0.082244326685567,-0.10595896981135378,-1.4953963068845637
-1.4953963068845637,-1.5225421206482002,-1.51482656964505,-1.5377493570664431,0.8271537627862509,-0.269030149525697,-1.4928094210514429
-1.4928094210514429,-1.5006700207204435,-1.4646861923878773,-1.481944370564988,0.061130574853167675,-0.07293561931030494,-1.5153628525538956
-1.5153628525538956,-1.5244744051053332,-1.5054096390786176,-1.511144633475719,0.3916598746144811,-0.19162626966686555,-1.5344715327709773
-1.5344715327709773,-1.5360543533381128,-1.5074557276581777,-1.5067840798916377,0.5234703808027664,-0.15211720073274224,-1.5089543496875946
-1.5089543496875946,-1.5294980302136503,-1.512623182002155,-1.5416425670329754,0.1327590236054409,-0.17198806827490223,-1.5160777073723717
-1.5160777073723717,-1.5283000570912593,-1.5000848856713054,-1.5040067518254823,-0.0702669172154587,-0.10637249113434226,-1.519535549783719
-1.519535549783719,-1.5429457944566156,-1.5121640928783766,-1.5171793069508006,0.015758023707782096,-0.10415561323460856,-1.5037805780213533
-1.5037805780213533,-1.5282870847818126,-1.4855921584848235,-1.5124423041222441,-0.2126977864806873,-0.021705156880208767,-1.5019087453571025
-1.5019087453571025,-1.5029627781400812,-1.4734997429594572,-1.489147007030029,-0.16059900538657096,-0.08439605268316029,-1.497489101887267
-1.497489101887267,-1.5217822577948508,-1.4922023214135083,-1.5092237719968093,-0.46664246805382065,-0.042126748225157544,-1.4913926041900736
-1.4913926041900736,-1.5194378076875694,-1.493553372274288,-1.5063688173636713,-0.1816627254891752,2.080795506174685,-1.4930303833898955
-1.4930303833898955,-1.5066081936447548,-1.468988101631444,-1.4971934363570942,-0.2541762044978603,-0.0356540056150545,-1.4515632501072542
-1.4515632501072542,-1.4776386680484928,-1.4464687194421255,-1.4713932962909897,0.8957731086667235,-0.09788329738618444,-1.4197934675669275
-1.4197934675669275,-1.4323358255579408,-1.4158310245260426,-1.4326283313770285,1.5993721625142177,-0.14570266744114985,-1.4246552340640615
-1.4246552340640615,-1.4344353741868794,-1.3966169239271014,-1.4093330342848132,0.13264101957125263,-0.05280461940726149,-1.4551769959279583
-1.4551769959279583,-1.447380952814142,-1.4238052465077677,-1.418391579387003,0.3182023633322899,-0.1483587442184192,-1.5110731285918575
-1.5110731285918575,-1.4834479040789095,-1.4864579037112688,-1.4555083659412773,0.8852117476068743,-0.36556531625098443,-1.5177676527257062
-1.5177676527257062,-1.5440278029945587,-1.5309717375006857,-1.5377362872873082,0.7141058980338988,-0.24538463442202926,-1.4530062492205766
-1.4530062492205766,-1.4801761303963301,-1.4792443607877312,-1.5090421812776176,0.247635950887711,2.063179335032115,-1.4497824602736582
-1.4497824602736582,-1.464744585558731,-1.433379476137535,-1.4533930419909977,0.09310966811818586,2.0984116773172548,-1.4267611201927413
-1.4267611201927413,-1.4444826244035138,-1.4092865029367647,-1.4352238706970355,0.056233407434354926,-0.05819679005105761,-1.4327276983821373
-1.4327276983821373,-1.4419064416774794,-1.402741781221452,-1.4245821000769197,-0.300964804053505,-0.015075931035952188,-1.398748094106893
-1.398748094106893,-1.4202660743684756,-1.3912133208620872,-1.4092680814430523,2.4156650690114994,0.12244556368879865,-1.3600237500667294
-1.3600237500667294,-1.3800770735019385,-1.3656382142477586,-1.3966795078127139,1.1637602703082597,-0.16285788130057374,-1.3344155241526918
-1.3344155241526918,-1.336075196408779,-1.3120222481446133,-1.343716802219175,1.7154881321554645,-0.017120007419306887,-1.2883726456404645
-1.2883726456404645,-1.3163156174194077,-1.2942900808331959,-1.3223940516415391,1.6573121433006528,-0.024775975900915476,-1.259787775369914
-1.259787775369914,-1.285078885922115,-1.267731354757938,-1.288236183872612,1.3636001022060762,-0.08864843948759864,-1.3306196926706775
-1.3306196926706775,-1.2912232399465722,-1.2994313186666175,-1.2701840465099938,1.714780107950335,-0.3169736945005899,-1.3182836866425167
-1.3182836866425167,-1.3379815362470184,-1.3199046122763758,-1.3381621460868642,0.9718267087010564,-0.13515285694706172,-1.3059343911379857
-1.3059343911379857,-1.3082391754879608,-1.2859880524065062,-1.2924670298001277,0.8314609100341224,-0.11164330735865008,-1.329410747021784
-1.329410747021784,-1.331772910325757,-1.322291715619196,-1.3039785348135806,0.5122009955377876,-0.20471547897051337,-1.3193756055591959
-1.3193756055591959,-1.3441001422027254,-1.312074681165725,-1.3223162270475997,-0.2440868595747642,-0.03118487074532657,-1.3098472493522144
-1.3098472493522144,-1.3248686934479506,-1.2816993514812347,-1.3007988159716373,-0.08017925608727246,0.009433190349107877,-1.2663781655471313
-1.2663781655471313,-1.295486805651397,-1.2527140972343056,-1.2832397657309245,0.4614592608368363,0.02061887266971833,-1.2666512940390962
-1.2666512940390962,-1.2899093022397332,-1.2443334192759485,-1.2690808383348384,-0.0050696883264456155,0.02881769789347773,-1.2579157443552695
-1.2579157443552695,-1.2770281920594182,-1.2384313022583044,-1.2487056467444793,0.2769599533834934,-0.009958973574982025,-1.2603076517514968
-1.2603076517514968,-1.2786383308319575,-1.2455399791396191,-1.2565831590775742,0.09865585772503403,-0.0351031859338994,-1.2363633872892348
-1.2363633872892348,-1.2659761775110914,-1.2180106417956928,-1.2457467279591314,0.10845019256265953,0.04711542948695923,-1.2200105874406069
-1.2200105874406069,-1.2510082944611411,-1.2181155078379158,-1.2402570246685822,0.17470945775936694,-0.025113064371207566,-1.2382352199534858
-1.2382352199534858,-1.2472856347502168,-1.2093675986057428,-1.2243461527875565,0.15205268319522122,-0.006012129959096475,-1.2232992369662272
-1.2232992369662272,-1.2538421544248224,-1.213262851746643,-1.230173095985177,-0.2906984530791265,0.025520709377791783,-1.2275369931251463
-1.2275369931251463,-1.251330440145735,-1.1981799528836037,-1.2201802597018014,-0.4731326899341749,0.08390023498526504,-1.2288498743802785
-1.2288498743802785,-1.2493338837917976,-1.1968815351699709,-1.2205695806984547,-0.20195941936955575,0.07041890507757673,-1.2264970420115864
-1.2264970420115864,-1.2553235528536102,-1.226260237201271,-1.2288754253386514,0.1579528849046342,2.069051392079638,-1.2028776754940143
-1.2028776754940143,-1.225799952403858,-1.1880942011089464,-1.2167411255467278,-0.24314282730125814,0.017942843719288556,-1.2005639181528585
-1.2005639181528585,-1.2171696321690644,-1.1717785258716806,-1.1886569425633298,-0.3322948751304878,0.05054187570269675,-1.2046324814260507
-1.2046324814260507,-1.224447490868965,-1.1730377188824976,-1.194107634543431,-0.41702177167765775,0.07781665579881673,-1.1713288552921401
-1.1713288552921401,-1.2017768077096622,-1.1911895504888426,-1.2114850940649522,-0.04890818702738383,-0.10810890189530398,-1.1239342188476389
-1.1239342188476389,-1.149170358450459,-1.1335602568842789,-1.1650242075370871,0.6984113614868603,-0.08703354946070828,-1.1525581641457254
-1.1525581641457254,-1.1486164801471124,-1.1223071699487677,-1.1211588603292297,0.12927790459688723,-0.04665651507467751,-1.1519081699059515
-1.1519081699059515,-1.1579423913384508,-1.1194871939927247,-1.1315412156362143,1.5590737848389273,0.15309216906114287,-1.0890185990650727
-1.0890185990650727,-1.121166680257549,-1.122516902033214,-1.1159677816892153,2.935885853730439,0.11889569287569625,-1.1048775064336764
-1.1048775064336764,-1.1142882114484927,-1.075183292413789,-1.090011992435232,0.33312987365710467,0.03649803572640952,-1.1203595480544706
-1.1203595480544706,-1.1408619873501158,-1.110778509463368,-1.1145402053591689,0.02909247957105536,-0.017364508557999852,-1.1398581851453382
-1.1398581851453382,-1.1306472764115332,-1.1060571360509086,-1.1106596691178579,-0.20042536692510837,-0.033102436812625195,-1.153767109794619
-1.153767109794619,-1.1591016440826452,-1.1436722251694917,-1.1363041599960835,0.298672695674133,-0.10965512469032312,-1.0736406914009098
-1.0736406914009098,-1.103906039787961,-1.0726781147104505,-1.090011992435232,1.725754483129843,0.1638297097336022,-1.089122733021704
-1.089122733021704,-1.1108619493534109,-1.1061225772642806,-1.1302692884940453,1.157093042376623,-0.12690695431834648,-1.127534873542367
-1.127534873542367,-1.123614122639832,-1.115460858299046,-1.1017050881678772,1.4428398111634921,-0.10764332135483229,-1.1317337530241434
-1.1317337530241434,-1.1412999010690144,-1.106778390280245,-1.1291143952832208,0.36693802945204085,0.008166379387721745,-1.1550020393450722
-1.1550020393450722,-1.1747521457796937,-1.1513708736013295,-1.1536035968967089,1.0924858336585512,-0.03446369280937173,-1.1678581201052098
-1.1678581201052098,-1.1819785083420935,-1.1776017932316227,-1.1561991362167159,1.3342170976931997,-0.16960098735676454,-1.2553419496481253
-1.2553419496481253,-1.2557227461943117,-1.227440580554386,-1.2359352843679923,1.3728044168727604,-0.004973882807016111,-1.2326716897638519
-1.2326716897638519,-1.2481229383599601,-1.2303916390632077,-1.2321198989953994,0.6917441335552237,-0.12088133251830042,-1.192335352075032
-1.192335352075032,-1.2197975075827427,-1.2208828506468126,-1.247109351447418,0.7292104144099959,-0.21544376880785757,-1.14499268343365
-1.14499268343365,-1.1643055056722147,-1.1431212781957512,-1.1718505927846103,0.7381787210083036,-0.05858581709090007,-1.195130307471022
-1.195130307471022,-1.173296691969799,-1.162742034897359,-1.162623328715407,0.7551713019314129,-0.15103516703944583,-1.2081682755420764
-1.2081682755420764,-1.228363359370589,-1.204436092856768,-1.215002052813966,0.20149637352010175,-0.07122643851903498,-1.2100531993323038
-1.2100531993323038,-1.2139108307959312,-1.1907172530467691,-1.1863208185564538,0.32357154688785567,-0.083183932638368,-1.207245351160731
-1.207245351160731,-1.2235844391904716,-1.184159523139196,-1.2161830855830602,-0.306865005762918,0.028723345856126382,-1.264701311319773
-1.264701311319773,-1.2589947164270339,-1.2455399791396191,-1.2358964710845008,0.5709080025464465,-0.15992444044992002,-1.2545620359005534
-1.2545620359005534,-1.2618800725282158,-1.227637304446572,-1.236804820734373,-0.05132726972824314,-0.02251348480325942,-1.2374681989814968
-1.2374681989814968,-1.2522062675835326,-1.2151776576473896,-1.2408800174740096,-0.1514536927369809,0.0028240656131155503,-1.2598786198501755
-1.2598786198501755,-1.2770281920594182,-1.2411724285566457,-1.2533776967312737,0.48517807170867633,-0.021966547491075697,-1.2636093924030942
