,date,Close,High,Low,Open,Volume,normalized
39,2019-02-28,41.47698211669922,41.89858128590096,41.42188809986802,41.75725140765541,112861600,0.4182589267820225
40,2019-03-01,41.91294860839844,41.95606470668543,41.41469742681215,41.747662921340286,103544800,0.417915582744538
41,2019-03-04,42.123756408691406,42.57888792586858,41.67341313327448,42.08542854373116,109744800,0.411855090385024
42,2019-03-05,42.04709243774414,42.1596782345321,41.809942931822455,42.145306201775455,78949600,0.42813010576462945
43,2019-03-06,41.80514907836914,42.03750665712777,41.66621335513186,41.8410791554369,83241600,0.4260402816946788
44,2019-03-07,41.321285247802734,41.786000576862335,41.2063053035977,41.64945892331231,99185600,0.4172508436366484
45,2019-03-08,41.41947937011719,41.45780721837074,40.60263492304421,40.79906240398507,95997600,0.4143831061120527
46,2019-03-11,42.85435485839844,42.90705475053342,42.003977877888914,42.03751384059792,128044000,0.4153690077189837
47,2019-03-12,43.335838317871094,43.75743378437187,42.96693908643046,43.11785274066941,129870400,0.41880600242700183
48,2019-03-13,43.5274772644043,43.908350782047165,43.33823573830651,43.65682922421182,124130000,0.42130293491911325
49,2019-03-14,44.0113525390625,44.099986172540426,43.73108691515278,44.05207451978656,94318000,0.42478829859656
50,2019-03-15,44.583858489990234,44.87370788563967,44.01374714575612,44.27964071675346,156171600,0.43249417069396456
51,2019-03-18,45.03899383544922,45.127623807917495,44.50480891478156,44.50720669034818,104879200,0.42159522497880186
52,2019-03-19,44.682071685791016,45.271350606371485,44.53594992962055,45.11804283392589,126585600,0.42005651815641465
53,2019-03-20,45.07253646850586,45.391129978639086,44.250899804447286,44.610215298637904,124140800,0.4129374874845042
54,2019-03-21,46.73256301879883,47.02959841754158,45.46777302277407,45.51807879023726,204136800,0.47073200491259304
55,2019-03-22,45.764801025390625,47.35537022728512,45.70012323628935,46.792441360402506,169630800,0.4240099918474695
56,2019-03-25,45.211463928222656,45.9875829138425,44.69884073019582,45.87499712059471,175381200,0.4362445769428787
57,2019-03-26,44.744346618652344,46.20316989392294,44.214957319200956,45.91092641484802,199202000,0.4398662108943212
58,2019-03-27,45.14678192138672,45.45579155258469,44.68685865475858,45.21385383599008,119393600,0.4186722870899696
59,2019-03-28,45.20668029785156,45.407896097198545,44.92162275453689,45.26177431680809,83121600,0.4280541540735758
60,2019-03-29,45.501312255859375,45.53245409772658,45.16355485684754,45.472568189610115,94256000,0.42664014216692947
61,2019-04-01,45.810325622558594,45.91572175059921,45.12523068699291,45.906141613557615,111448000,0.994
62,2019-04-02,46.476261138916016,46.58166093233031,45.76481618851566,45.77439632648691,91062800,0.42302571050991805
63,2019-04-03,46.79484939575195,47.07032310709396,46.26785048773917,46.29180631270182,93087200,0.423126155642506
64,2019-04-04,46.87630081176758,47.03918875096756,46.26546372947506,46.66070931823395,76457200,0.4293226225900667
65,2019-04-05,47.190101623535156,47.21405745190001,46.93378814958688,47.05835187782091,74106400,0.4368457127584653
66,2019-04-08,47.93268966674805,47.9638278582431,47.032003131304315,47.05116706345698,103526800,0.4207070666060082
67,2019-04-09,47.78895950317383,48.59143221503495,47.72428169243538,47.98538705610313,143072800,0.4306625149097272
68,2019-04-10,48.05723571777344,48.08598343518573,47.472748750708625,47.59252055034829,86781200,0.428665977472414
69,2019-04-11,47.65721130371094,48.14827654678451,47.53504535071354,48.112346459181225,83603200,0.4286847173346116
70,2019-04-12,47.6380500793457,47.94227157387949,47.00086667370836,47.71709993171179,111042800,0.41827839163784464
71,2019-04-15,47.72428512573242,47.87280468904398,47.43204155117449,47.56858319976226,70146400,0.4377256164443981
72,2019-04-16,47.729068756103516,48.236900087149166,47.563783064922795,47.779374527172074,102785600,0.906
73,2019-04-17,48.65849685668945,48.71838276188199,47.57575866736756,47.79853248021393,115627200,0.4176467249335817
74,2019-04-18,48.83335876464844,48.9028248008432,48.51237121576385,48.65609518362569,96783200,-0.949
75,2019-04-22,48.99386215209961,49.09207592525334,48.469260976881294,48.58663868053912,77758000,-0.924
76,2019-04-23,49.70051193237305,49.7651897366991,48.84294528794384,48.96990312097358,93292000,0.42461932628485943
77,2019-04-24,49.62385940551758,49.940055097317824,49.59750945993875,49.671767400621164,70162400,0.440738607722215
78,2019-04-25,49.17351531982422,49.76758248967233,49.135187462377075,49.54480867165891,74172800,0.7543
79,2019-04-26,48.93876266479492,49.10644246902589,48.41655566859494,49.08248664478764,74596400,0.43288355378945353
80,2019-04-29,49.013023376464844,49.33880286675529,48.833365649947595,48.96271760477586,88818800,-0.987
81,2019-04-30,48.06922149658203,48.72317460621088,47.695534005365545,48.64173064636029,186139600,0.46247907131028954
82,2019-05-01,50.42872619628906,51.57613857993993,50.11971286557231,50.27541841873172,259309200,0.362
83,2019-05-02,50.10055160522461,50.93895435796423,49.856219720416995,50.26583730415948,127985200,0.4234409813173754
84,2019-05-03,50.72336196899414,50.74492001774366,50.359254640038046,50.5173543078257,83569600,0.43553851875165983
85,2019-05-06,49.940059661865234,50.02629552299198,48.747133295566954,48.936371172823556,129772400,0.4199245418822501
86,2019-05-07,48.593814849853516,49.68613308120218,48.10754163418861,49.31723754540804,155054800,0.906
87,2019-05-08,48.6034049987793,49.187892088109535,48.32793126404143,48.363861349391236,105358000,0.4229683380619973
88,2019-05-09,48.08119583129883,48.31115566025096,47.10864931624228,48.00454011821773,139634400,0.41976425854034444
89,2019-05-10,47.415103912353516,47.81668552890856,46.35465119827149,47.47281709736525,164834800,-0.987
90,2019-05-13,44.65937042236328,45.5635217596621,43.96923379622501,45.13789934696811,229722400,0.906
91,2019-05-14,45.36634826660156,45.61643146758638,44.58483321834299,44.82529938703794,146118800,-0.924
92,2019-05-15,45.90978240966797,46.10936969140274,44.731500114707785,44.79161663321027,106178800,0.0365
93,2019-05-16,45.707786560058594,46.28250026443774,45.409607341472416,45.666907772459155,132125600,-0.985
94,2019-05-17,45.44810104370117,45.904985247880205,44.90945556226326,44.95033436628162,131516400,-0.422
95,2019-05-20,44.02693176269531,44.32992135841918,43.35122269480483,44.13033408052488,154449200,-0.924
96,2019-05-21,44.870975494384766,45.20762656494578,44.41408770522743,44.53913110395929,113459200,0.906
97,2019-05-22,43.95240020751953,44.65696789660756,43.89709402341663,44.40447771902691,118994400,0.863
98,2019-05-23,43.202144622802734,43.41375231638336,42.757280826698924,43.23580973331932,146118800,-0.993
99,2019-05-24,43.036224365234375,43.798501570942584,42.95205975050922,43.331996683151345,94858800,0.844
100,2019-05-28,42.85826873779297,43.42576883768874,42.7813214996013,43.02419092133344,111792800,0.41774194356477323
101,2019-05-29,42.65388488769531,43.12760347481568,42.32204044189754,42.42303577991815,113924800,0.975
102,2019-05-30,42.87510681152344,43.098738525632164,42.48314589027991,42.790942207956036,84873600,-0.966
103,2019-05-31,42.09839630126953,42.80055677977792,42.079158575516026,42.37733415164283,108174400,-0.705
104,2019-06-03,41.67277526855469,42.78372746053402,40.94416328950052,42.22584802449842,161584400,0.0315
105,2019-06-04,43.19732666015625,43.24301580263865,41.96614149912859,42.18736985342442,123872000,0.4075076153425315
106,2019-06-05,43.89468002319336,44.483824900129896,43.558028952848034,44.31309235566953,119093600,0.4134545786927352
107,2019-06-06,44.53913879394531,44.59925532901227,43.80090598209646,44.02454140054104,90105200,-0.989
108,2019-06-07,45.724632263183594,46.15025833239398,44.67139312932352,44.849335713763274,122737600,-0.988
109,2019-06-10,46.30896759033203,46.979866476178515,46.078118491898756,46.12380764351111,104883600,-0.924
110,2019-06-11,46.84519958496094,47.13135482633914,46.55423766350111,46.85722362360786,107731600,0.42416605183210854
111,2019-06-12,46.69611358642578,47.124142960424194,46.503739968295555,46.63840040022024,73012800,0.43332210936756427
112,2019-06-13,46.686492919921875,47.32132329173808,46.55423949726058,46.818750011804745,86698400,0.906
113,2019-06-14,46.34743881225586,46.55183280179707,45.76070092374396,46.06128355767657,75046000,-0.988
114,2019-06-17,46.62397003173828,46.881270509200554,46.21036806350342,46.38590728177779,58676400,0.4423220992852881
115,2019-06-18,47.72050857543945,48.16296542790283,46.94140056767185,47.14339126085438,106204000,0.41540116104524943
116,2019-06-19,47.581031799316406,48.06437106719529,47.446371354072,48.01627490598919,84496800,0.4282137733560601
117,2019-06-20,47.96337127685547,48.23990583198723,47.61950283613574,48.18219264543537,86056000,0.42796224768966923
118,2019-06-21,47.79985809326172,48.29762475468286,47.64836325383406,47.80466844335108,191202400,0.48238866744954145
119,2019-06-24,47.751766204833984,48.131703143821035,47.65317420747451,47.74214550453341,72881600,0.43604603883655135
120,2019-06-25,47.027957916259766,47.915274761567105,46.960624031175655,47.715687454109734,84281200,0.42324780128654577
121,2019-06-26,48.04513931274414,48.331294629093456,47.45599795690742,47.556993303403225,104270000,0.4216607775980365
122,2019-06-27,48.030704498291016,48.470757941574455,47.989825697883944,48.162957929928446,83598800,0.431523863148977
123,2019-06-28,47.59304428100586,47.97298111308519,47.38383997361081,47.775797173850414,124442400,0.42737700037731696
124,2019-07-01,48.46595764160156,49.17292877349884,48.24953588553076,48.85551166561737,109012000,0.42033356673878686
125,2019-07-02,48.749698638916016,48.84588729468157,48.42026120732135,48.432285247944804,67740800,0.44039407869224234
126,2019-07-03,49.1536750793457,49.160888768616864,48.74007310476587,48.88194721939393,45448000,0.4575882175184532
127,2019-07-05,49.11039733886719,49.314795019704455,48.79057694151647,48.8987896367962,69062000,0.43883931099677886
128,2019-07-08,48.09803009033203,48.42987081147416,47.71087952464831,48.28799669385143,101354400,0.42332275919551254
129,2019-07-09,48.39139938354492,48.45632258883776,47.807064851358824,47.9008464837811,82312000,0.43023255403526983
130,2019-07-10,48.86992645263672,48.990159507500714,48.468348489697576,48.538085716282815,71588400,0.4372525455588021
131,2019-07-11,48.514034271240234,49.14886461010248,48.504417241975965,48.88916078931046,80767200,0.4308088873805324
132,2019-07-12,48.88675308227539,49.055078598524155,48.62223893586943,48.68235545375978,70380800,0.43891494120034963
133,2019-07-15,49.346046447753906,49.50475127373558,49.05508087321524,49.076721940046205,67789600,0.4406802957839025
134,2019-07-16,49.17531967163086,49.562470256890315,48.93485356076714,49.196960740995394,67467200,0.43862716310388383
135,2019-07-17,48.89878463745117,49.31719331799313,48.8795469084621,49.06711017957849,56430000,0.4479609467673194
136,2019-07-18,49.454261779785156,49.50716461828943,48.982946582898464,49.05508715078808,74162400,0.4364415300387775
137,2019-07-19,48.716026306152344,49.65624963752938,48.660720130548256,49.4855170921148,83717200,0.4247533754597195
138,2019-07-22,49.82938766479492,49.83179100497788,48.961304859932056,48.97092188988554,89111600,0.42681063356773996
139,2019-07-23,50.21894836425781,50.23578275547458,49.846225109203125,50.12757372509668,73420800,0.43869088334531176
140,2019-07-24,50.178062438964844,50.29348514370552,49.81736327608131,49.93759633037582,59966400,0.44600840171832884
141,2019-07-25,49.78129196166992,50.31512698554344,49.71155473942963,50.230962384693825,55638400,0.44747821139206334
142,2019-07-26,49.954429626464844,50.43295482378756,49.810148496778886,49.89190609129754,70475600,0.4379668918335865
143,2019-07-29,50.420928955078125,50.651778020354186,50.12275334607242,50.127563695346474,86693600,0.432867791993059
144,2019-07-30,50.20451354980469,50.53635795177346,49.8510280788088,50.199703200280354,135742800,0.4343528291553922
145,2019-07-31,51.22888946533203,53.23197225024353,50.81048085569678,52.04166594857817,277125600,0.5928513951265443
146,2019-08-01,50.1203498840332,52.428826023287826,49.713965237539156,51.43569980814029,216071600,0.45492455746608146
147,2019-08-02,49.05989456176758,49.63941507194305,48.48518073173425,49.422997050459266,163448400,0.4380774014295282
148,2019-08-05,46.4917106628418,47.76858495057631,46.30895776439126,47.6098801276261,209572000,0.4764936710102644
149,2019-08-06,47.371822357177734,47.629122848973516,46.66004107684591,47.205900158800496,143299200,0.4263756597638812
150,2019-08-07,47.86237716674805,47.98742058242515,46.60714733685603,46.9894876050677,133457600,0.4149384062007172
151,2019-08-08,48.91801452636719,48.94206260285854,47.94653314519031,48.14131008941781,108038000,0.42036126012885555
152,2019-08-09,48.51492691040039,48.942166500845715,48.104578307401255,48.58975405845025,98478800,0.4227397533757671
153,2019-08-12,48.39180374145508,48.770771658082005,48.070768281779365,48.184217041332516,89927600,0.4271852791522559
154,2019-08-13,50.44112777709961,51.20630115968512,48.39181232795686,48.52215945843499,188874000,0.4243377593964875
155,2019-08-14,48.939754486083984,49.83044653804686,48.90113283409628,49.03872108811618,146189600,0.4337635977140104
156,2019-08-15,48.695953369140625,49.516643067417526,48.196295505607196,49.11112684469137,108909600,0.413433931898488
157,2019-08-16,49.84492111206055,50.004232639767636,49.2028500578444,49.30905774298246,110481600,0.42525977452741187
158,2019-08-19,50.77424240112305,51.34872382054766,50.69699909720784,50.83941229524261,97654400,0.4294020251856695
159,2019-08-20,50.776649475097656,51.498376326278965,50.766995904716254,50.902167989034204,107537200,0.4279238174347484
160,2019-08-21,51.32699203491211,51.570784266648715,51.075958705026295,51.411476424203315,86141600,0.43385971926265304
161,2019-08-22,51.28355026245117,51.76148120099924,50.87078921336657,51.459756472568834,89014800,0.4273801359077054
162,2019-08-23,48.91318893432617,51.18457310518978,48.51732631964166,50.552155700353445,187272000,0.41669468439324875
163,2019-08-26,49.84250259399414,50.011467671142654,49.497327659168484,49.69043218297926,104174400,0.42951538753765883
164,2019-08-27,49.28009033203125,50.33974728049744,49.12801991188175,50.17319466474564,103493200,0.4164047519613745
165,2019-08-28,49.610782623291016,49.65664536777837,49.07733540717467,49.26561132852902,63755200,0.44184076872171374
166,2019-08-29,50.450782775878906,50.52561359602424,49.883542544557216,50.32768042308482,83962000,0.4313367270923303
167,2019-08-30,50.38561248779297,50.79836981530883,50.01388559438315,50.72837130541788,84573600,0.42889656239273793
168,2019-09-03,49.651817321777344,49.960783128800365,49.29457629800003,49.828023520353845,80092000,0.4316026112864276
169,2019-09-04,50.494239807128906,50.56423832695085,50.04286076996926,50.30113523487188,76752400,0.4360142412418092
170,2019-09-05,51.481475830078125,51.64802845673445,51.054232616024436,51.1725100264582,95654800,0.4311889818448414
171,2019-09-06,51.47665023803711,51.75665166506206,51.29561540415836,51.66734232562741,77449200,0.43734960915695975
172,2019-09-09,51.69629669189453,52.24422971409327,50.94802173358443,51.85802067014054,109237600,0.4179346070845732
173,2019-09-10,52.306983947753906,52.32629476709724,51.10250151690624,51.6214664352954,127111600,0.4231488765531596
174,2019-09-11,53.9701042175293,53.999072295729235,52.55561855701022,52.63769048155304,177158400,0.45742279198697505
175,2019-09-12,53.84941101074219,54.65320607197565,53.79389469595321,54.26217203041021,128906800,0.4341781452922463
176,2019-09-13,52.801815032958984,53.29422805313207,52.38422913849806,53.10353969029018,159053200,0.44882079619289356
177,2019-09-16,53.07939910888672,53.13491909652476,52.5145714464053,52.555605556945004,84632400,0.4351354120905547
178,2019-09-17,53.27251434326172,53.30148242012604,52.8911338658212,53.09389567121951,73274800,0.4416939748548653
179,2019-09-18,53.77217102050781,53.79148184359405,52.968375964962206,53.359410003760594,101360000,0.42954710084798464
180,2019-09-19,53.33527755737305,54.011137991648965,53.192860688642,53.58872337864495,88242400,0.43149985101334487
181,2019-09-20,52.55561447143555,53.72147916215501,52.49285705934677,53.43665281133341,221652400,0.522359863383873
182,2019-09-23,52.79458999633789,53.06493419293539,52.53631184317437,52.85010631888986,76662000,0.43835071453079255
183,2019-09-24,52.543540954589844,53.70458061816006,52.42526723714453,53.35216457100263,124763200,0.4215969122227958
184,2019-09-25,53.35216522216797,53.46561399799053,52.413198153006064,52.75354448047375,87613600,0.4283709924278601
185,2019-09-26,53.07699203491211,53.33044150405339,52.82113009425691,53.10354395421572,75334000,0.4394661948784117
186,2019-09-27,52.81871795654297,53.33527046730831,52.44699108394318,53.233887732480994,101408000,0.4266699265496959
187,2019-09-30,54.06182861328125,54.20907042366248,53.294239011947965,53.320790934579435,103909600,0.4293911482288304
188,2019-10-01,54.21147537231445,55.08768501439445,54.1173374202601,54.32734030035255,139223200,0.4383270115944281
189,2019-10-02,52.852508544921875,53.967681745148056,52.60388402866276,53.84216325130935,138449200,0.42414734363069356
190,2019-10-03,53.30147933959961,53.33527235801911,51.928027942473314,52.72457818852778,114426000,0.4184220058205937
191,2019-10-04,54.79561233520508,54.91147725992179,54.04250874035877,54.464923276753645,138478800,0.43974426465185645
192,2019-10-07,54.807682037353516,55.50044069816068,54.513198466013634,54.61699366730349,122306000,0.4320367523514914
193,2019-10-08,54.16561508178711,55.04906586143017,54.14872041432739,54.50837757211548,111820000,0.42990070613812215
194,2019-10-09,54.800437927246094,54.98388518981424,54.464920261382964,54.800437927246094,74770400,0.44121969215793305
195,2019-10-10,55.5390739440918,55.62355834225525,54.865625963352564,55.017692723618254,113013600,0.43448882461254734
196,2019-10-11,57.01631164550781,57.36148291571527,56.074928422540616,56.2294113132563,166795600,0.4575386750879631
197,2019-10-14,56.93424987792969,57.47977056045112,56.644594866617076,56.700111187020866,96427600,0.4349450785758326
198,2019-10-15,56.801483154296875,57.36389471691398,56.695275477577944,57.059757565260995,87360000,0.4377718915829718
199,2019-10-16,56.572174072265625,56.78217697135607,56.289760190553885,56.33079430842692,73903200,0.44417812956794533
200,2019-10-17,56.79182052612305,57.0018197050174,56.36699354262349,56.74595778977549,67585200,0.4452437512858478
201,2019-10-18,57.064598083496094,57.34701200099138,56.552870414768286,56.62528508972785,97433600,0.43543981107242374
202,2019-10-21,58.05424118041992,58.170106109969666,57.284242887243614,57.33251809964137,87247200,0.43677213018954886
203,2019-10-22,57.9214973449707,58.462185729630654,57.83942541530192,58.211152362919016,82293600,0.4408363321884608
204,2019-10-23,58.698726654052734,58.713212533111005,58.22562440003919,58.43803976160765,75828800,0.44529131787874154
205,2019-10-24,58.79528045654297,59.0897640487482,58.368037264054614,59.0197618580704,69275200,0.4449767541251194
206,2019-10-25,59.5194206237793,59.555626113882134,58.626316264002334,58.69390230096949,73477200,0.44231481160709096
207,2019-10-28,60.11563491821289,60.16391013755824,59.553219589089835,59.72218469838014,96572800,0.44174886270797986
208,2019-10-29,58.725276947021484,60.28459173110838,58.55148691792792,60.096315823357926,142839600,0.42860846039477146
209,2019-10-30,58.7180290222168,59.210445710744374,58.22320354560376,59.08009860012616,124522000,0.43678563204372844
210,2019-10-31,60.045631408691406,60.144598000245004,57.26976400055406,59.67873680314544,139162000,0.4010982784836055
211,2019-11-01,61.74976348876953,61.77631172288636,60.14217362403944,60.233895415689204,151125200,0.44535169423868587
212,2019-11-04,62.15528869628906,62.23977308622878,61.64356477961523,62.114250895578095,103272000,0.4443879338507128
213,2019-11-05,62.065982818603516,62.321844791185924,61.870465789862735,62.04666831143155,79897600,0.44831329263703845
214,2019-11-06,62.09252166748047,62.15286660219582,61.64114273442168,61.97907289556262,75864400,0.4483257781162656
215,2019-11-07,62.80915069580078,63.031890023003186,62.489571073987236,62.642098047509194,94940400,0.4463491513069319
216,2019-11-08,62.981048583984375,63.05367695601357,62.18452295800762,62.62999421281498,69986400,0.44732749473777594
217,2019-11-11,63.47978591918945,63.54515145691067,62.530733281478504,62.53557271034788,81821200,0.4427177984037493
218,2019-11-12,63.42167663574219,63.622627457208516,63.16989333939946,63.322412929352005,87388800,0.4486423781219331
219,2019-11-13,64.02935028076172,64.10440205288621,63.206196807227386,63.2207224799973,102734400,0.4432801681431684
220,2019-11-14,63.5863151550293,64.12862674901018,63.45557668560843,63.8550475432619,89182800,0.4454275933356009
221,2019-11-15,64.3416748046875,64.34651423338288,63.67588763125635,63.838093459620026,100206400,0.44656554760744316
222,2019-11-18,64.66609954833984,64.7459907652778,63.97126096462461,64.35135933282704,86703200,0.44542541505595407
223,2019-11-19,64.46998596191406,64.88398243780993,64.25209346872889,64.85977051891373,76167200,0.44904695132252026
224,2019-11-20,63.71945571899414,64.4191335720535,63.04398239445803,64.288402519645,106234400,0.4330547767729689
225,2019-11-21,63.43378448486328,63.91799334804073,63.23283366911773,63.84051815670652,121395200,0.44954921593359964
226,2019-11-22,63.37808609008789,63.717030753968764,63.150507375387974,63.574190052348946,65325200,0.4531109353444861
227,2019-11-25,64.48936462402344,64.50631370965866,63.55726096383039,63.6032614028735,84020400,0.44405501495989674
228,2019-11-26,63.985774993896484,64.68061345113891,63.55240604202763,64.627350186728,105207600,0.4377179505001408
229,2019-11-27,64.84526824951172,64.87916642588914,64.23274416140848,64.29810971642397,65235600,0.45409352475387127
230,2019-11-29,64.70240020751953,64.88397850557618,64.37555779332959,64.54503382689174,46617600,0.46630207999840295
231,2019-12-02,63.95429992675781,64.94450604754277,63.78240786954244,64.70724107297336,94487200,0.43775400496469014
232,2019-12-03,62.814002990722656,62.83336809595727,62.0489520362288,62.538000369149145,114430400,0.4443672617167473
233,2019-12-04,63.36841583251953,63.74852158896931,63.11178570880677,63.206209989944824,67181600,0.4520632657981034
234,2019-12-05,64.29810333251953,64.37316251726821,63.6081114883114,63.864741641186775,74424400,0.44833598371144334
235,2019-12-06,65.54009246826172,65.61030482632285,64.71451542128803,64.75809983675708,106075600,0.44580583753516856
236,2019-12-09,64.62252044677734,65.56187946871975,64.13588815754103,65.36819887188322,128042400,0.43886105701066214
237,2019-12-10,65.00019836425781,65.38514351150229,64.36587856758632,65.02924971296446,90420400,0.4416678511441783
238,2019-12-11,65.55461883544922,65.63451744095087,65.0050443974032,65.08009618533418,78756800,0.4503118292198025
239,2019-12-12,65.7216567993164,65.98797311069951,64.71934844903421,64.83071440163451,137310400,0.4515767366833975
240,2019-12-13,66.61504364013672,66.65135783305587,65.59336247817265,65.72167755211505,133587600,0.45495084434614924
241,2019-12-16,67.75533294677734,67.98049565103152,67.05807849023363,67.06291791833162,128186000,0.4570166469190932
242,2019-12-17,67.88850402832031,68.21776250630693,67.49871205445935,67.68513719395666,114158400,0.45415817758343385
243,2019-12-18,67.72631072998047,68.24925733863428,67.57620712154561,67.74083640896171,116028400,0.45561347783922335
244,2019-12-19,67.79408264160156,68.07492467866687,67.53503650596855,67.66819099261691,98369200,0.4531906426190493
245,2019-12-20,67.6536636352539,68.43081679971336,67.44061055116062,68.32913707494946,275978000,0.7074819765221216
246,2019-12-23,68.75765991210938,68.81818602118693,67.87881962615262,67.91755722257518,98572000,0.4486090416786215
247,2019-12-24,68.82300567626953,68.97311658994342,68.49617069190776,68.92469276121778,48478800,0.4677946102323506
248,2019-12-26,70.18850708007812,70.20545616603417,68.92714487279775,68.95619622675554,93121200,0.4454232111843578
249,2019-12-27,70.161865234375,71.1714440213529,69.75513153983424,70.48144487513187,146266000,0.461685236809978
250,2019-12-30,70.57827758789062,70.86154300911814,69.05302270311626,70.07954307567853,144114400,0.4505988866293052
251,2019-12-31,71.0939712524414,71.10123409050465,70.09407867790037,70.1933423903923,100805600,0.45080352602027773
252,2020-01-02,72.71607971191406,72.77660582997152,71.46681974859514,71.7210264890596,135480400,0.4615136221032626
253,2020-01-03,72.0091323852539,72.77176000550182,71.78397699623217,71.9413434276417,146322800,0.47645318846729146
254,2020-01-06,72.58290100097656,72.62163859417052,70.87606782262263,71.12785848416316,118387200,0.44443711956935517
255,2020-01-07,72.24156188964844,72.84923913180799,72.0212459184403,72.59260896500349,108872000,0.45631277519459823
256,2020-01-08,73.4036636352539,73.70629425897245,71.9437738019734,71.9437738019734,132079200,0.4524826780022239
257,2020-01-09,74.96279907226562,75.15647966923257,74.13238261481911,74.3841659131879,170108400,0.5068286409226355
258,2020-01-10,75.13227081298828,75.69880172853615,74.62869680726308,75.19764374317383,140644800,0.47421536136801834
259,2020-01-13,76.73741149902344,76.76404682603398,75.3307854721379,75.44942165682815,121532000,0.4583890899874072
260,2020-01-14,75.70121002197266,76.88510420958616,75.57774178905865,76.6744745414686,161954400,0.489289027208955
